entity_id,gov_GOV_CMS,gov_GOV_DHS,gov_GOV_DOC,gov_GOV_DOD,gov_GOV_DOJ,gov_GOV_DOT,gov_GOV_ENERGY,gov_GOV_EOP,gov_GOV_EPA,gov_GOV_HHS,gov_GOV_HOUSE,gov_GOV_LABOR,gov_GOV_SENATE,gov_GOV_STATE,gov_GOV_TREASURY,gov_GOV_USDA,gov_GOV_WHITEHOUSE,issue_ACC,issue_ADV,issue_AER,issue_AGR,issue_ALC,issue_ANI,issue_APP,issue_ART,issue_AUT,issue_AVI,issue_BAN,issue_BEV,issue_BNK,issue_BUD,issue_CAW,issue_CDT,issue_CHM,issue_CIV,issue_COM,issue_CON,issue_CPI,issue_CPT,issue_CSP,issue_DEF,issue_DIS,issue_DOC,issue_ECN,issue_EDU,issue_ENG,issue_ENV,issue_FAM,issue_FIN,issue_FIR,issue_FOO,issue_FOR,issue_FUE,issue_GAM,issue_GOV,issue_HCR,issue_HOM,issue_HOU,issue_IMM,issue_IND,issue_INS,issue_INT,issue_LAW,issue_LBR,issue_MAN,issue_MAR,issue_MED,issue_MIA,issue_MMM,issue_MON,issue_NAT,issue_PHA,issue_POS,issue_REL,issue_RES,issue_RET,issue_ROD,issue_RRR,issue_SCI,issue_SMB,issue_SPO,issue_TAR,issue_TAX,issue_TEC,issue_TOB,issue_TOR,issue_TOU,issue_TRA,issue_TRD,issue_TRU,issue_UNM,issue_URB,issue_UTI,issue_VET,issue_WAS,issue_WEL,num_log_spend,num_log_filings
firm_401103523,0.418929,0.305208,0.505248,0.266109,0.629463,0.279027,0.025503,1.087773,0.065274,0.598527,0.796638,0.0,0.736167,0.0,2.006451,0.238587,1.060866,0.0,0.0,0.0,0.032539,0.0,0.032539,0.0,0.070113,0.0,0.120751,0.167296,0.026568,0.037573,0.173838,0.0,0.0,0.0,0.0,0.059266,0.0,0.090908,0.070113,0.044618,0.123249,0.01805,0.0,0.054232,0.0,0.0,0.0,0.0,0.46688,0.0,0.070113,0.091647,0.0,0.032539,0.135328,0.387587,0.0,0.026568,0.059108,0.0,0.062171,0.0,0.044618,0.250056,0.0,0.0,0.0,0.0,0.064142,0.0,0.037573,0.101641,0.0,0.0,0.0,0.062171,0.0,0.0,0.059266,0.0,0.0,0.032539,0.588705,0.072282,0.026568,0.0,0.0,0.071751,0.157021,0.029104,0.0,0.0,0.0,0.0,0.0,0.0,0.175389,0.130278
firm_308775,0.167601,1.064763,1.157748,0.457005,0.857106,0.306465,0.548346,1.165203,0.526053,0.237297,0.632343,0.0,0.680514,0.0,1.025958,0.606255,1.088988,0.0,0.026086,0.01573,0.183146,0.01573,0.0,0.0,0.0,0.05819,0.086949,0.069806,0.0,0.0,0.330186,0.01739,0.0,0.0,0.051863,0.044591,0.023332,0.241405,0.012297,0.0878,0.120465,0.029201,0.0,0.023332,0.040237,0.173072,0.129242,0.0,0.065422,0.0,0.085767,0.092841,0.047385,0.0,0.234919,0.151814,0.220715,0.023332,0.170064,0.0,0.0,0.063887,0.129529,0.180629,0.092015,0.026086,0.016498,0.0,0.079474,0.01573,0.095003,0.01739,0.028027,0.0,0.023332,0.0,0.021299,0.01447,0.2018,0.028027,0.01573,0.016498,0.515343,0.114488,0.0,0.0,0.057507,0.127968,0.321398,0.0,0.018445,0.0,0.0,0.029201,0.0,0.0,0.175311,0.134003
firm_2057,0.31923,0.601818,0.905316,0.648066,0.951786,0.137796,0.392556,1.217256,0.355995,0.505347,1.072611,0.0,1.095741,0.0,0.754536,0.299862,1.158936,0.0,0.0,0.0,0.068915,0.049579,0.0,0.0,0.0,0.033491,0.0,0.105232,0.0,0.058008,0.351043,0.036081,0.0,0.0,0.0,0.025942,0.0,0.0,0.34898,0.030481,0.310368,0.057763,0.0,0.0,0.113344,0.136209,0.070919,0.0,0.107002,0.0,0.015503,0.113758,0.0,0.0,0.021925,0.344413,0.065214,0.148849,0.092975,0.035424,0.0,0.0,0.139569,0.1975,0.041018,0.021925,0.021925,0.0,0.084867,0.0,0.0,0.081357,0.0,0.0,0.0,0.0,0.0,0.0,0.053648,0.015503,0.0,0.036902,0.448619,0.173023,0.015503,0.0,0.0,0.107824,0.29977,0.0,0.0,0.016745,0.0,0.016745,0.0,0.016088,0.175304,0.135071
firm_70175,0.280863,0.581391,1.213122,0.42738,0.705114,0.146775,0.690288,1.151715,0.493371,0.322515,0.613932,0.0,0.784278,0.0,1.271766,0.334476,1.240326,0.0,0.0,0.0,0.062677,0.0,0.0,0.0,0.0,0.063668,0.0,0.149653,0.025369,0.0,0.348265,0.0,0.0,0.062142,0.043941,0.0,0.0,0.088919,0.053041,0.05644,0.190849,0.0,0.0,0.110889,0.085685,0.330747,0.084648,0.0,0.272004,0.0,0.018736,0.018736,0.106083,0.043941,0.116815,0.132152,0.054614,0.0,0.040707,0.043941,0.043941,0.0,0.131452,0.209563,0.031071,0.0,0.0,0.031071,0.13862,0.0,0.062142,0.06931,0.0,0.0,0.0,0.025369,0.0,0.0,0.082405,0.031071,0.018736,0.049807,0.367562,0.031071,0.025369,0.0,0.0,0.062677,0.517886,0.0,0.0,0.0,0.0,0.129626,0.0,0.0,0.175167,0.131729
firm_18422,0.546726,0.271833,1.10829,0.296478,0.156801,0.242955,0.486975,1.168494,0.511251,0.627177,0.88104,0.0,0.81228,0.0,1.3176,0.333798,1.298694,0.049165,0.0,0.050372,0.062649,0.0,0.0,0.0,0.018582,0.024582,0.118119,0.089981,0.0,0.0,0.221174,0.047904,0.0,0.059347,0.0,0.154873,0.0,0.068955,0.043974,0.043165,0.147649,0.0,0.0,0.088112,0.0,0.19908,0.094872,0.0,0.236245,0.0,0.0,0.044654,0.0,0.0,0.080699,0.416743,0.028687,0.0,0.015547,0.034765,0.172955,0.0,0.0,0.086552,0.087231,0.0,0.015547,0.024582,0.136363,0.0,0.067976,0.076823,0.0,0.0,0.0,0.046968,0.0,0.024582,0.126714,0.0,0.018582,0.015547,0.526129,0.256434,0.0,0.0,0.021987,0.067902,0.346333,0.0,0.0,0.0,0.01314,0.0,0.01314,0.0,0.175019,0.13099
firm_60550,0.153171,0.637896,0.344553,2.050068,0.14787,0.177888,0.935019,0.326625,0.366222,0.235497,1.222773,0.0,1.169928,0.0,0.183126,0.174015,0.310455,0.0,0.0,0.081283,0.081786,0.0,0.0,0.0,0.0,0.0,0.036583,0.0,0.0,0.0,0.219772,0.0,0.0,0.0,0.0,0.012241,0.0,0.017786,0.02704,0.0,0.850053,0.0,0.0,0.02833,0.101026,0.307152,0.112451,0.0,0.021784,0.0,0.0,0.016088,0.0,0.0,0.032409,0.081002,0.112511,0.0,0.043129,0.0,0.0,0.0,0.016873,0.0,0.046116,0.016873,0.091312,0.0,0.032409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13033,0.021784,0.012241,0.0,0.126525,0.017786,0.0,0.0,0.0,0.090809,0.131989,0.0,0.0,0.0,0.0,0.02704,0.0,0.0,0.174605,0.143059
firm_39941,0.257193,0.691242,0.479541,0.662355,0.448965,0.43932,0.408171,1.034565,0.317091,0.630534,0.875625,0.0,0.811563,0.0,1.759527,0.083118,1.062801,0.0,0.021571,0.037362,0.052838,0.0,0.0,0.0,0.0,0.101143,0.056925,0.161177,0.030506,0.0,0.262824,0.0,0.0,0.0,0.018123,0.0,0.0,0.114103,0.068896,0.175434,0.257101,0.018123,0.0,0.028243,0.056486,0.161007,0.240903,0.0,0.432379,0.0,0.0,0.063923,0.0,0.0,0.048629,0.300076,0.150416,0.033418,0.018123,0.117866,0.037362,0.018123,0.099402,0.127447,0.0,0.030506,0.054988,0.018123,0.136097,0.0,0.0,0.021571,0.021571,0.0,0.0,0.11177,0.0,0.0,0.046366,0.074607,0.0,0.096178,0.464916,0.040653,0.030506,0.0,0.0,0.183794,0.166378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174551,0.135449
firm_76855,0.536415,0.643674,0.976194,1.493601,0.454167,0.145098,0.374271,0.934689,0.080865,0.4668,1.048563,0.0,1.095333,0.0,0.670548,0.175761,0.932148,0.015214,0.015214,0.098948,0.064306,0.0,0.015214,0.0,0.0,0.02561,0.0,0.077945,0.0,0.0,0.177256,0.0,0.0,0.0,0.015214,0.044357,0.0,0.161678,0.101367,0.065494,0.633408,0.015214,0.0,0.014786,0.156179,0.06072,0.034128,0.0,0.014786,0.0,0.015214,0.018109,0.0,0.0,0.032894,0.291251,0.069112,0.0,0.064306,0.0,0.0,0.0,0.037107,0.1309,0.11301,0.0,0.030983,0.06273,0.164215,0.0,0.0,0.083641,0.0,0.0,0.0,0.0,0.0,0.0,0.291885,0.014786,0.030983,0.0,0.424489,0.117862,0.0,0.018109,0.0,0.03,0.15637,0.018914,0.015214,0.0,0.0,0.030983,0.0,0.0,0.174113,0.127668
firm_296271,0.16503,0.221286,0.56862,0.064917,0.34644,0.094587,0.214056,1.039338,0.267204,0.326682,0.550341,0.0,0.683232,0.0,2.313156,0.073731,1.018488,0.051422,0.0,0.0,0.032263,0.0,0.01818,0.0,0.0,0.0,0.0,0.245006,0.0,0.0,0.177415,0.0,0.042182,0.0,0.0,0.0,0.0,0.0,0.0,0.078903,0.047234,0.025711,0.0,0.079545,0.0,0.073131,0.117006,0.0,0.58219,0.0,0.0,0.04967,0.0,0.0,0.047107,0.156776,0.076467,0.148786,0.015745,0.0,0.25102,0.0,0.0,0.156702,0.019916,0.0,0.0,0.0,0.033998,0.0,0.014844,0.014844,0.0,0.0,0.0,0.174999,0.014082,0.0,0.0,0.04967,0.0,0.0,0.554611,0.062713,0.0,0.0,0.0,0.049856,0.18685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174034,0.133233
firm_4301,0.551238,0.267228,0.649215,0.185559,0.498591,0.033621,0.352887,1.291905,0.19527,0.794706,1.061916,0.0,1.286079,0.0,0.83022,0.160353,1.399722,0.0,0.0,0.0,0.019596,0.0,0.0,0.0,0.022219,0.0,0.0,0.033941,0.0,0.0,0.560004,0.019596,0.033941,0.0,0.0,0.0,0.0,0.033941,0.0,0.051666,0.107777,0.047075,0.0,0.029394,0.259298,0.177712,0.06132,0.0,0.131194,0.020784,0.02629,0.029394,0.0,0.0,0.05897,0.40214,0.074274,0.029394,0.0671,0.0,0.058787,0.0,0.0,0.125022,0.127175,0.0,0.052531,0.0,0.234884,0.0,0.0,0.060231,0.0,0.0,0.0,0.0,0.0,0.0,0.101844,0.033941,0.0,0.01859,0.364518,0.0648,0.0,0.0,0.0,0.024,0.340854,0.017725,0.0,0.0,0.0,0.060231,0.0,0.0,0.173977,0.127613
firm_1182,1.590432,0.217062,0.265203,0.074184,0.1197,0.070323,0.265122,0.925959,0.057918,1.637799,0.516675,0.0,0.797577,0.0,0.591549,0.020232,1.208904,0.0,0.025483,0.0,0.0,0.0,0.009995,0.0,0.0,0.010404,0.0,0.055585,0.0,0.020807,0.119731,0.0,0.0,0.0,0.0,0.0,0.0,0.016117,0.038418,0.025483,0.018019,0.0,0.0,0.018019,0.024708,0.101958,0.0,0.0,0.090464,0.009995,0.012742,0.0,0.0,0.012013,0.047328,0.77859,0.026521,0.0,0.072403,0.047492,0.086293,0.020807,0.0,0.024755,0.026521,0.0,0.044132,0.0,0.527222,0.0,0.0,0.089537,0.0,0.0,0.012013,0.014713,0.0,0.0,0.047328,0.030761,0.0,0.010404,0.186584,0.020807,0.012742,0.0,0.012013,0.041165,0.061155,0.0,0.012013,0.0,0.0,0.009995,0.0,0.0,0.173871,0.131217
firm_6837,0.0,0.196896,0.705993,0.310107,0.19644,0.236466,1.37697,1.23852,1.230324,0.132963,0.656145,0.0,0.692412,0.0,1.036356,0.358944,1.094505,0.0,0.0,0.0,0.112705,0.0,0.0,0.0,0.0,0.03064,0.021666,0.0,0.0,0.03538,0.213083,0.10833,0.0,0.073972,0.0,0.0,0.0,0.042541,0.0,0.136683,0.093351,0.0,0.0,0.044828,0.0,0.558918,0.296503,0.0,0.03538,0.0,0.023162,0.066494,0.169611,0.0,0.093923,0.100379,0.0,0.023162,0.055658,0.0,0.0,0.03538,0.0,0.03064,0.019379,0.03064,0.0,0.0,0.0,0.0,0.041045,0.0,0.0,0.0,0.019379,0.023162,0.0,0.0,0.021666,0.0,0.0,0.042541,0.592625,0.03538,0.0,0.0,0.0,0.132966,0.230714,0.0,0.0,0.0,0.0,0.0,0.03538,0.0,0.173504,0.128686
firm_86196,0.234345,0.343077,1.464957,0.087399,0.40047,0.213597,0.418518,1.323138,0.698271,0.306975,0.278316,0.0,0.343038,0.0,1.104144,1.012038,1.233486,0.013282,0.032644,0.0,0.357488,0.0,0.052006,0.0,0.0,0.016512,0.0,0.070261,0.024491,0.0,0.13473,0.0,0.038724,0.075471,0.013282,0.152919,0.0,0.127339,0.171719,0.121238,0.015189,0.013282,0.0,0.038724,0.044714,0.175994,0.226477,0.0,0.095848,0.0,0.187451,0.031618,0.018255,0.074126,0.069953,0.197978,0.032507,0.0,0.045789,0.0,0.0,0.017318,0.017318,0.26039,0.152745,0.0,0.022357,0.019362,0.074674,0.0,0.022357,0.020699,0.0,0.0,0.0,0.0,0.0,0.0,0.163603,0.040612,0.0,0.022357,0.524015,0.255465,0.0,0.0,0.0,0.151834,0.274595,0.0,0.013282,0.0,0.042746,0.015189,0.0,0.0,0.173458,0.131296
firm_65191,1.136823,0.189342,0.752772,0.487167,0.300906,0.531723,0.457293,1.162446,0.36054,1.277862,0.631122,0.0,0.880929,0.0,0.73038,0.0,1.209702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115371,0.024437,0.04089,0.0,0.0,0.111784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04089,0.172463,0.0,0.0,0.034559,0.045717,0.142039,0.070153,0.0,0.086607,0.0,0.024437,0.128649,0.024437,0.0,0.077226,0.645564,0.034559,0.0,0.0,0.0,0.04089,0.0,0.045717,0.045717,0.184488,0.0,0.0,0.0,0.436688,0.0,0.115371,0.052789,0.0,0.0,0.0,0.0,0.0,0.069117,0.034559,0.077226,0.0,0.0,0.345174,0.024437,0.0,0.0,0.0,0.208925,0.182755,0.045717,0.0,0.0,0.024437,0.052789,0.045717,0.0,0.173456,0.123529
firm_320918,0.768831,0.156708,0.641244,0.194913,0.462204,0.256371,0.531087,1.236681,0.2889,0.946911,0.822279,0.0,1.045977,0.0,0.829629,0.129498,1.545636,0.0,0.037734,0.0,0.047684,0.0,0.0,0.0,0.0,0.028651,0.017546,0.024814,0.0,0.0,0.392206,0.0,0.0,0.014326,0.016244,0.024814,0.0,0.108208,0.125241,0.152704,0.07807,0.013591,0.0,0.078414,0.015195,0.225162,0.093882,0.0,0.093639,0.0,0.03379,0.013591,0.045766,0.0,0.117478,0.479444,0.029953,0.0,0.0,0.0,0.044034,0.0,0.016244,0.186839,0.082986,0.0,0.0,0.021489,0.251635,0.0,0.028652,0.165422,0.0,0.0,0.0,0.016244,0.0,0.0,0.079976,0.024814,0.03039,0.058173,0.440525,0.17603,0.024814,0.0,0.013591,0.122173,0.262516,0.0,0.0,0.0,0.042979,0.017546,0.024814,0.0,0.173259,0.128931
firm_76992,0.110628,0.442167,1.022265,0.151068,0.292926,0.217146,0.873303,1.334874,0.763872,0.313743,0.393321,0.0,0.646836,0.0,1.34391,0.179409,1.397706,0.031614,0.0,0.0,0.048612,0.0,0.0,0.0,0.0,0.0,0.021489,0.180684,0.0,0.0,0.133393,0.046214,0.0,0.056282,0.037221,0.023541,0.0,0.076279,0.069754,0.015195,0.097032,0.099448,0.0,0.053931,0.032145,0.38025,0.311358,0.0,0.315327,0.0,0.033417,0.015871,0.104847,0.0,0.071557,0.257876,0.112964,0.026319,0.052739,0.0,0.067834,0.014599,0.05182,0.104235,0.111437,0.0,0.014068,0.0,0.055583,0.0,0.060982,0.014068,0.0,0.0,0.0,0.01861,0.0,0.023541,0.120738,0.086016,0.0,0.068975,0.488475,0.085817,0.0,0.017546,0.047081,0.120313,0.365289,0.0,0.0,0.015195,0.0,0.029795,0.0,0.0,0.173232,0.129869
firm_12675,0.421083,0.250617,0.74835,0.294936,0.359217,0.484503,0.489492,1.291368,0.223527,0.706128,0.909282,0.0,1.00866,0.0,1.300032,0.105867,1.322043,0.0,0.0,0.032092,0.029445,0.0,0.0,0.0,0.0,0.014108,0.08296,0.06929,0.025434,0.0,0.356673,0.0,0.025434,0.0,0.046977,0.0,0.0,0.073536,0.040771,0.114559,0.146937,0.015337,0.0,0.039993,0.066643,0.183494,0.100943,0.0,0.193559,0.0,0.0,0.055455,0.0,0.0,0.160235,0.437738,0.03721,0.0,0.044052,0.0,0.022749,0.0,0.0,0.123814,0.106443,0.025434,0.043476,0.0,0.113519,0.0,0.0,0.0,0.015337,0.0,0.0,0.0,0.0,0.0,0.048006,0.061402,0.0,0.025434,0.57132,0.053423,0.0,0.0,0.022749,0.114185,0.331745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172167,0.1194
firm_36710,0.203868,0.414243,0.886422,0.577254,0.416802,0.179154,0.460902,1.188555,0.486699,0.370941,0.671496,0.0,0.80979,0.0,1.663083,0.274743,1.230645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12295,0.0,0.0,0.157797,0.0,0.0,0.0,0.0,0.0,0.0,0.044829,0.029347,0.105002,0.251523,0.038823,0.0,0.099732,0.064071,0.161773,0.202503,0.0,0.278936,0.038823,0.080029,0.044829,0.0,0.069382,0.054904,0.167902,0.044829,0.0,0.020752,0.0,0.112369,0.0,0.123645,0.123645,0.038823,0.038823,0.0,0.0,0.077645,0.0,0.116468,0.0,0.0,0.0,0.0,0.0,0.024554,0.0,0.129079,0.055476,0.029347,0.0,0.644041,0.063376,0.128956,0.034724,0.0,0.113475,0.368593,0.038823,0.0,0.0,0.0,0.0,0.0,0.0,0.172156,0.128009
firm_401103321,1.574112,0.034377,0.030312,0.053502,0.202983,0.0,0.0,0.928281,0.0,1.728921,0.708432,0.0,0.969957,0.0,0.249813,0.0,1.058313,0.015389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015389,0.0,0.033094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015389,0.0,0.0,0.015389,0.0,0.0,0.045025,0.791596,0.0,0.0,0.021763,0.0,0.015389,0.0,0.018847,0.035705,0.034236,0.0,0.057468,0.015389,0.537435,0.0,0.0,0.116368,0.0,0.0,0.0,0.0,0.0,0.0,0.026654,0.021763,0.0,0.038621,0.141859,0.030777,0.015389,0.0,0.0,0.0,0.031105,0.0,0.0,0.0,0.0,0.018847,0.0,0.0,0.171957,0.126603
firm_401103475,0.03474,0.821178,1.072575,1.026834,0.399318,0.375399,0.863085,1.008546,0.645183,0.177756,0.854526,0.0,0.900942,0.0,1.039455,0.442575,0.889431,0.022855,0.0,0.165121,0.104031,0.0,0.0,0.0,0.0,0.022855,0.079415,0.110923,0.027991,0.017141,0.30493,0.046316,0.018325,0.018325,0.017141,0.0,0.0,0.027991,0.062441,0.043056,0.373178,0.039996,0.0,0.390922,0.022855,0.301281,0.189566,0.0,0.193976,0.0,0.065624,0.018325,0.0,0.0,0.147133,0.124548,0.204249,0.017141,0.027991,0.0,0.017141,0.0,0.045133,0.081176,0.048988,0.034282,0.017141,0.0,0.017141,0.0,0.069748,0.017141,0.068565,0.0,0.056727,0.0,0.0,0.034282,0.108151,0.039586,0.039586,0.0,0.33291,0.144027,0.027991,0.017141,0.027991,0.172425,0.297041,0.0,0.0,0.0,0.0,0.043056,0.0,0.0,0.171927,0.127502
firm_293335,1.002747,0.414759,0.315384,0.172752,0.428934,0.176274,0.325929,1.057659,0.146706,1.337529,0.924258,0.0,1.227954,0.0,0.65709,0.024669,1.283832,0.02068,0.0,0.019146,0.019146,0.0,0.0,0.0,0.0,0.0,0.039827,0.025328,0.0,0.0,0.422475,0.014623,0.022654,0.0,0.014623,0.0,0.0,0.014623,0.051323,0.0,0.097647,0.014623,0.0,0.03582,0.0,0.081148,0.030642,0.0,0.158252,0.0,0.0,0.029247,0.048393,0.0,0.197501,0.578528,0.077105,0.014623,0.102843,0.0,0.045309,0.0,0.065155,0.132819,0.041801,0.0,0.022654,0.02068,0.42084,0.0,0.0,0.051901,0.025328,0.0,0.0,0.022654,0.0,0.0,0.054575,0.025328,0.022654,0.0,0.363322,0.062481,0.0,0.0,0.0,0.062606,0.145629,0.025328,0.0,0.014623,0.019146,0.055971,0.0,0.0,0.171746,0.124178
firm_313511,0.098082,0.881934,0.148167,2.429079,0.175587,0.070944,0.342582,0.125007,0.059781,0.06093,1.038459,0.0,1.00107,0.0,0.090777,0.0,0.158976,0.0,0.0,0.073995,0.0,0.0,0.0,0.0,0.0,0.0,0.019827,0.0,0.0,0.0,0.141689,0.0,0.0,0.0,0.0,0.0,0.0,0.019827,0.0,0.0,0.972793,0.0,0.0,0.019827,0.0,0.067693,0.02804,0.0,0.034341,0.0,0.0,0.034341,0.0,0.0,0.041546,0.048566,0.054168,0.0,0.041546,0.0,0.0,0.0,0.019827,0.019827,0.041546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021719,0.0,0.0,0.0,0.067693,0.0,0.0,0.0,0.0,0.034341,0.041546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171486,0.12935
firm_401104734,0.280833,0.567831,0.850464,0.856368,0.316752,0.210414,0.63072,1.135026,0.109998,0.485574,0.781686,0.0,1.003704,0.0,1.517661,0.212427,1.047183,0.0,0.0,0.0,0.072043,0.0,0.0,0.0,0.0,0.030766,0.034885,0.053288,0.0,0.0,0.272734,0.065651,0.0,0.0,0.0,0.0,0.0,0.160744,0.0,0.185885,0.305351,0.117439,0.0,0.053288,0.0,0.190757,0.030766,0.0,0.181936,0.0,0.041277,0.141461,0.0,0.053288,0.156619,0.242544,0.144608,0.034885,0.034885,0.0,0.03768,0.03768,0.0,0.20481,0.20614,0.0,0.0,0.03768,0.082553,0.0,0.0,0.046149,0.053288,0.0,0.053288,0.0,0.0,0.092297,0.20202,0.065264,0.0,0.078957,0.516196,0.144608,0.0,0.0,0.034885,0.065651,0.285321,0.0,0.0,0.0,0.0,0.041277,0.0,0.0,0.171446,0.130349
firm_22688,0.152202,0.253839,0.47322,0.285858,0.084894,0.101076,0.206703,0.940551,0.873765,0.244536,0.495933,0.0,0.500313,0.0,0.57804,2.313036,0.811275,0.0,0.0,0.0,0.791991,0.0,0.081762,0.0,0.0,0.0,0.0,0.0,0.044043,0.0,0.148509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126561,0.0,0.0,0.0,0.035368,0.072742,0.214334,0.0,0.049414,0.0,0.276655,0.037872,0.0,0.0,0.041034,0.143138,0.014928,0.0,0.062732,0.0,0.0,0.0,0.023603,0.070246,0.0,0.016035,0.014928,0.0,0.048307,0.0,0.014928,0.040881,0.0,0.0,0.016035,0.0,0.016035,0.016035,0.035368,0.0,0.0,0.054211,0.316606,0.0,0.023603,0.0,0.0,0.056916,0.211241,0.016035,0.0,0.0,0.0,0.048307,0.02044,0.0,0.170823,0.125826
firm_5153,0.725556,0.678492,0.285102,1.687212,0.39144,0.127155,0.336459,0.702102,0.17226,0.897642,1.220166,0.0,1.153479,0.0,0.204876,0.052596,0.781155,0.0,0.0,0.048648,0.0,0.0,0.0,0.0,0.0,0.0,0.048648,0.0,0.0,0.0,0.366819,0.0,0.0,0.0,0.0,0.0,0.0,0.034399,0.0,0.034399,0.745992,0.04213,0.0,0.048648,0.059581,0.048648,0.059581,0.0,0.084261,0.0,0.0,0.048648,0.0,0.0,0.083047,0.472444,0.048648,0.0,0.0,0.0,0.0,0.0,0.0,0.034399,0.0,0.0,0.04213,0.0,0.167811,0.0,0.0,0.059581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048648,0.0,0.0,0.0,0.0,0.0,0.048648,0.083047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170786,0.127928
firm_16896,0.286917,0.832551,0.73425,0.184419,1.065891,0.095421,0.6129,1.328124,0.442476,0.303603,0.781956,0.0,0.892191,0.0,0.906729,0.347982,1.314513,0.0,0.0,0.0,0.099862,0.022469,0.0,0.0,0.040507,0.03623,0.0,0.0,0.0,0.046773,0.401995,0.0,0.0,0.023386,0.0,0.020253,0.0,0.0,0.101266,0.04468,0.079754,0.0,0.0,0.0,0.100007,0.265957,0.185286,0.0,0.120353,0.0,0.03062,0.020253,0.046773,0.0,0.254033,0.284879,0.05646,0.045855,0.322568,0.022469,0.023386,0.0,0.129802,0.210912,0.12455,0.0,0.0,0.0,0.097791,0.0,0.020253,0.057285,0.0,0.0,0.0,0.0,0.0,0.0,0.168815,0.06076,0.0,0.023386,0.469166,0.10418,0.0,0.0,0.020253,0.104058,0.211653,0.024426,0.020253,0.0,0.0,0.0,0.033073,0.045855,0.170739,0.126807
firm_307730,0.109884,0.567978,0.799515,0.319425,0.624153,0.221589,0.079755,1.125942,0.135078,0.429732,0.681858,0.0,0.927573,0.0,1.851915,0.15651,1.108593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155956,0.186609,0.18241,0.0,0.209837,0.0,0.0,0.0,0.053881,0.062217,0.0,0.0762,0.053881,0.0762,0.124393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.370572,0.0,0.062217,0.0,0.0,0.0,0.043994,0.236292,0.048193,0.0,0.130081,0.0762,0.0,0.0,0.043994,0.116098,0.0,0.0,0.0,0.0,0.0,0.0,0.0762,0.0,0.0,0.0,0.107763,0.0,0.0,0.0,0.0,0.107763,0.0,0.062217,0.66908,0.232155,0.043994,0.0,0.0762,0.0,0.212484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170662,0.123633
firm_400532589,0.660528,0.332628,0.7824,0.180105,0.461328,0.396489,0.194259,1.490019,0.7551,0.750867,0.881535,0.0,0.92334,0.0,0.652041,0.477285,1.328136,0.0,0.0,0.02657,0.10009,0.0,0.0,0.0,0.0,0.039856,0.021304,0.0,0.0,0.0,0.239305,0.032542,0.0,0.0,0.021304,0.0,0.0,0.0,0.030128,0.053139,0.072397,0.180601,0.0,0.079375,0.128973,0.068038,0.346053,0.021304,0.056698,0.0,0.0,0.175931,0.0,0.079711,0.049581,0.35733,0.086492,0.068348,0.089341,0.0,0.032542,0.02657,0.132513,0.245382,0.1173,0.0,0.0,0.0,0.257811,0.0,0.083146,0.032542,0.0,0.0,0.049486,0.0,0.02657,0.0,0.023011,0.0,0.0,0.035648,0.485018,0.116712,0.0,0.0,0.0,0.189919,0.269764,0.05831,0.0,0.0,0.039856,0.079711,0.0,0.080985,0.170146,0.126661
firm_84775,0.058596,0.297135,0.089883,0.023151,0.186366,0.122016,0.0,0.491994,0.065697,0.075624,0.447594,0.0,0.485667,0.0,2.800419,0.152874,0.544074,0.0,0.0,0.0,0.036805,0.0,0.0,0.0,0.0,0.0,0.0,0.470826,0.0,0.040523,0.102978,0.0,0.066173,0.0,0.0,0.0,0.0,0.058716,0.0,0.043657,0.0,0.016543,0.0,0.016543,0.076744,0.0,0.016543,0.0,0.766331,0.0,0.0,0.025629,0.0,0.0,0.025629,0.023396,0.075259,0.142116,0.020261,0.0,0.151994,0.0,0.0,0.020261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033087,0.082111,0.02166,0.0,0.042172,0.094827,0.0,0.0,0.294724,0.016543,0.0,0.02166,0.0,0.041922,0.025629,0.0,0.0,0.016543,0.0,0.0,0.0,0.0,0.170089,0.123822
